comparison,N,MAE,RMSE,ME,med_abs_err,p90_abs_err,ref_metal_frac,pred_metal_frac,metal_gap_accuracy,TN_FP_FN_TP
DFT_vs_SK,466,0.9731753218884119,1.5948623950827003,0.9009341201716738,0.6346000000000002,2.41045,0.33047210300429186,0.3283261802575107,0.8304721030042919,"114,40,39,273"
DFT_vs_ALIGNN,466,0.4926756629913661,0.8299319259210325,0.17801776014336188,0.3070082350313664,1.1220384380340576,0.33047210300429186,0.20815450643776823,0.8047210300429185,"80,74,17,295"
SK_vs_ALIGNN,466,1.065659553219218,1.5270431040267245,-0.7229163600283119,0.8149517703056335,2.614962018454075,0.3283261802575107,0.20815450643776823,0.8197424892703863,"83,70,14,299"
