id,formula,pbe_pred,opt_pred,pbe_minus_opt
agm002311260,,-0.8584566116333008,-0.43279439210891724,-0.42566221952438354
agm003636381,,-0.31503230333328247,-0.6828653216362,0.3678330183029175
agm003636382,,-0.07406456023454666,-0.44072797894477844,0.3666634187102318
agm001418576,,-0.5586341023445129,-0.2206239402294159,-0.33801016211509705
agm003447470,,-0.5999585390090942,-0.29197749495506287,-0.30798104405403137
agm001103417,,-1.4128488302230835,-1.1094552278518677,-0.3033936023712158
agm002181857,,-0.5960514545440674,-0.29359206557273865,-0.30245938897132874
agm003296043,,0.3089759349822998,0.0069246962666511536,0.30205123871564865
agm002163043,,0.20298704504966736,0.49903666973114014,-0.2960496246814728
agm002781337,,-1.0383058786392212,-0.7426908016204834,-0.2956150770187378
agm003449868,,-0.5106546878814697,-0.2224048376083374,-0.2882498502731323
agm002142631,,-1.429445743560791,-1.149439811706543,-0.28000593185424805
agm002142894,,-1.462551236152649,-1.187228798866272,-0.27532243728637695
agm002181521,,-0.4228888154029846,-0.15323463082313538,-0.26965418457984924
agm005113872,,-1.0253796577453613,-0.7634853720664978,-0.2618942856788635
agm003139380,,-1.009387731552124,-0.7476223707199097,-0.26176536083221436
agm002165088,,-7.578730583190918e-05,0.26147979497909546,-0.26155558228492737
agm002176887,,-2.375994920730591,-2.1149399280548096,-0.26105499267578125
agm003637865,,-0.597061812877655,-0.3360615372657776,-0.26100027561187744
agm002182830,,-1.046723484992981,-0.7861718535423279,-0.2605516314506531
agm002170319,,-1.2393009662628174,-0.9804350733757019,-0.2588658928871155
agm002182685,,-0.8374929428100586,-0.5789121389389038,-0.2585808038711548
agm002166189,,-0.9648940563201904,-0.706624448299408,-0.25826960802078247
agm003157485,,-0.5151612758636475,-0.2589608430862427,-0.2562004327774048
agm002163229,,0.004979923367500305,0.26104363799095154,-0.25606371462345123
agm003258258,,-1.4935117959976196,-1.238791823387146,-0.25471997261047363
agm003139438,,-1.0612993240356445,-0.8075332045555115,-0.25376611948013306
agm003556026,,-0.7485579252243042,-0.4951513707637787,-0.2534065544605255
agm003119230,,-1.4167132377624512,-1.1683673858642578,-0.24834585189819336
agm005113874,,-0.9501552581787109,-0.7082863450050354,-0.24186891317367554
agm002279320,,-0.0327499583363533,0.2073076367378235,-0.2400575950741768
agm001935981,,-0.2900443971157074,-0.5256877541542053,0.23564335703849792
agm002228278,,-0.9493999481201172,-0.7156171798706055,-0.23378276824951172
agm003123482,,-1.644384741783142,-1.4106491804122925,-0.2337355613708496
agm003139680,,-1.513136625289917,-1.2817140817642212,-0.2314225435256958
agm003204402,,-0.26200246810913086,-0.03066960722208023,-0.23133286088705063
agm002925344,,-0.3388778567314148,-0.10945478081703186,-0.22942307591438293
agm002355618,,-1.9943091869354248,-1.766384482383728,-0.22792470455169678
agm003187650,,-0.8021069765090942,-0.5744044780731201,-0.22770249843597412
agm002163779,,-0.7761512398719788,-0.5511165261268616,-0.2250347137451172
agm002170357,,-1.4705734252929688,-1.2458447217941284,-0.22472870349884033
agm003601669,,-1.05935537815094,-0.834750235080719,-0.22460514307022095
agm002186655,,-0.3594135046005249,-0.14166948199272156,-0.21774402260780334
agm002137480,,0.16991686820983887,-0.04684392362833023,0.2167607918381691
agm003295272,,-1.7685656547546387,-1.5523601770401,-0.21620547771453857
agm003615694,,-0.4890996813774109,-0.7051829099655151,0.21608322858810425
agm002164346,,-2.0433249473571777,-1.8279036283493042,-0.21542131900787354
agm002158905,,-1.9127603769302368,-1.6974488496780396,-0.21531152725219727
agm002292035,,-1.763953447341919,-1.549200177192688,-0.21475327014923096
agm003562794,,-1.0602030754089355,-1.2723253965377808,0.21212232112884521
agm003257749,,-3.1387133598327637,-2.927929401397705,-0.2107839584350586
agm002363063,,-2.4223127365112305,-2.2115530967712402,-0.21075963973999023
agm002176507,,-3.422663450241089,-3.212273120880127,-0.21039032936096191
agm002183474,,-1.752805233001709,-1.5434767007827759,-0.2093285322189331
agm002911997,,-0.4143622815608978,-0.6235798001289368,0.20921751856803894
agm002929478,,-2.9127495288848877,-2.7044737339019775,-0.20827579498291016
agm003624206,,-0.04463272541761398,0.16257280111312866,-0.20720552653074265
