comparison,N,MAE,RMSE,ME,med_abs_err,p90_abs_err,ref_metal_frac,pred_metal_frac,metal_gap_accuracy,TN_FP_FN_TP
SK_vs_ALIGNN,4827,0.03865815683096905,0.17578161944455128,0.008147105884093068,0.008016655668258666,0.03779549038600926,0.9726538222498446,0.9351564118500103,0.9243836751605552,"4422,273,92,40"
