id,formula,pbe_pred,opt_pred,pbe_minus_opt
cc-1023,Si2,0.24027347564697266,3.160513162612915,-2.9202396869659424
cc-977,SiP+,0.11796697974205017,2.2729382514953613,-2.154971271753311
cc-1132,Be2,0.5549966096878052,2.6710386276245117,-2.1160420179367065
cc-361,SiC,1.1041204929351807,3.2131776809692383,-2.1090571880340576
cc-1019,Ge2,0.1867697834968567,2.091344118118286,-1.9045743346214294
cc-1266,Al2,0.17696619033813477,2.080859422683716,-1.903893232345581
cc-1282,AlGa,0.08237649500370026,1.9563382863998413,-1.873961791396141
cc-692,CS,0.507527768611908,2.3804688453674316,-1.8729410767555237
cc-996,BS+,-0.27861911058425903,1.4925447702407837,-1.7711638808250427
cc-79,CS2,-0.028581395745277405,1.7340503931045532,-1.7626317888498306
cc-995,BS-,-0.2055937498807907,1.5532373189926147,-1.7588310688734055
cc-1313,BeMg,0.5506049394607544,2.306857109069824,-1.7562521696090698
cc-1007,CP-,0.8021014332771301,2.5570921897888184,-1.7549907565116882
cc-964,SiN-,-0.10963857918977737,1.6256474256515503,-1.7352860048413277
cc-976,SiP-,0.06128397583961487,1.7877446413040161,-1.7264606654644012
cc-1236,AlN,-0.07034040987491608,1.6307743787765503,-1.7011147886514664
cc-1008,CP+,0.8759123086929321,2.575593948364258,-1.6996816396713257
cc-1243,GaN,0.2569252848625183,1.946010947227478,-1.6890856623649597
cc-953,BC+,0.9542883634567261,2.6107935905456543,-1.6565052270889282
cc-1278,BeN+,0.12075647711753845,1.7738643884658813,-1.653107911348343
cc-1225,AlP,-0.20611482858657837,1.432610034942627,-1.6387248635292053
cc-1021,N3-,0.13093599677085876,1.7432817220687866,-1.6123457252979279
cc-1177,SF-,-1.2447469234466553,0.3502236008644104,-1.5949705243110657
cc-991,Cu2,0.34957194328308105,1.9242578744888306,-1.5746859312057495
cc-1219,CaS,-1.6410523653030396,-0.07750256359577179,-1.5635498017072678
cc-1176,PF,-1.4652146100997925,0.08634384721517563,-1.551558457314968
