id,sk_gap,alignn_gap,dft_gap
agm1000007379,0.2174625396728515,-0.0011573731899261475,0.0
agm1000002491,0.2201485633850097,0.12159796059131622,0.0
agm1000018572,0.0239672660827636,0.013512879610061646,0.4074
agm1000009645,0.0354290008544921,0.013105601072311401,0.0
agm1000016109,0.020172119140625,0.006345152854919434,0.0
agm1000009375,5.245208740234375e-06,0.043293267488479614,0.6797000000000001
agm1000000503,0.1244788169860839,0.022030144929885864,0.1535
agm1000015646,2.424357652664185,0.44856998324394226,1.0414
agm1000016798,0.574409008026123,0.381115585565567,0.2108
agm1000018714,1.1532485485076904,0.46466264128685,0.0
agm1000014634,0.241403579711914,0.15579161047935486,0.8692000000000001
agm1000011487,0.0074875354766845,0.11450592428445816,0.0
agm1000008512,0.0305061340332031,0.4349242150783539,0.0
agm1000010050,0.0194005966186523,0.2327652871608734,0.0
agm1000002114,0.5714583396911621,0.31857797503471375,0.0
agm1000013223,0.1855444908142089,0.15560156106948853,0.0
agm1000003692,0.3084473609924316,0.04185345768928528,0.1166
agm1000003830,0.0337858200073242,0.04970385134220123,0.2394
agm1000007879,7.3751935958862305,2.149075508117676,3.8485
agm1000001420,7.186592102050781,1.0965807437896729,3.6432
agm1000018049,5.6157307624816895,2.3493857383728027,3.0963
agm1000007975,2.3401575088500977,0.531326413154602,1.149
agm1000004322,1.6138603687286377,1.1585352420806885,0.051
agm1000008995,3.5485129356384277,0.6995742321014404,0.7163
agm1000002806,0.9362735748291016,0.3972320854663849,1.2275
agm1000012184,4.379708290100098,1.0750126838684082,1.4721
agm1000008033,2.664891481399536,0.9426257610321045,0.4413
agm1000017820,2.0306320190429688,0.9563562870025635,0.6918000000000001
agm1000019662,0.0364534854888916,0.4439084827899933,0.2821
agm1000018023,1.6218206882476809,0.4129915237426758,0.8408
agm1000004376,0.239354133605957,0.10567158460617065,0.0
agm1000006987,0.3504934310913086,0.18147923052310944,0.0
agm1000015869,2.3662915229797363,0.9847598075866699,1.7762
agm1000008693,0.334791898727417,0.2466922104358673,0.0
agm1000010323,0.0011935234069824,0.49053701758384705,0.0
agm1000017369,0.6509795188903809,1.2659903764724731,0.0
agm1000013439,5.965221881866455,3.5517592430114746,4.5118
agm1000010553,9.734797477722168,4.984153747558594,4.143
agm1000004262,7.205628395080566,4.037140846252441,5.4281
agm1000007812,15.147663116455078,7.164677619934082,8.0191
agm1000009718,14.993457794189451,6.1086530685424805,6.8759
agm1000017379,9.42556381225586,6.80488920211792,5.74
agm1000019882,6.6608500480651855,2.356586456298828,3.3112
agm1000017415,5.285341262817383,2.671229839324951,3.6236
agm1000000842,0.0119521617889404,1.017305850982666,0.0
agm1000009522,3.4914891719818115,1.1083984375,2.2892
agm1000017319,2.919703722000122,2.6716017723083496,1.5684
agm1000015973,3.2868552207946777,2.613799571990967,0.9602
agm1000018970,1.5455496311187744,0.24784302711486816,1.4117
agm1000012278,3.860739946365357,0.571355938911438,0.9597
agm1000000692,5.087203025817871,2.9678452014923096,2.3472
agm1000009282,4.805575370788574,2.557905435562134,2.4074
agm1000005787,2.289863348007202,0.07397055625915527,1.4467
agm1000000175,0.0755949020385742,0.14501546323299408,0.3995
agm1000004927,0.3547484874725342,0.4546065926551819,0.8696
agm1000010440,2.521794319152832,1.6165544986724854,1.3859
agm1000019410,1.7347495555877686,1.3117645978927612,1.0638
agm1000015999,2.7369134426116943,1.5058696269989014,1.5389
agm1000016804,2.2247908115386963,1.4047627449035645,0.4434
agm1000012736,2.77762770652771,1.7917001247406006,1.1745
agm1000011936,1.273383855819702,0.7349196672439575,1.1016
agm1000003588,0.5759592056274414,0.7485952377319336,0.0783
agm1000003326,2.0702433586120605,1.0686819553375244,0.9507
agm1000009999,0.0437984466552734,0.2365395873785019,0.0
agm1000005485,0.005472183227539,0.36342349648475647,0.0
agm1000013812,3.0098135471343994,1.591685175895691,0.9735
agm1000018050,6.692514896392822,4.46724796295166,5.3461
agm1000006823,0.0020880699157714,0.3878181278705597,0.0
agm1000018116,3.7868492603302,2.3375439643859863,2.6296
agm1000008424,1.6739225387573242,2.091403007507324,1.1202
agm1000018215,2.5916810035705566,1.7176697254180908,1.4764
agm1000013485,3.66900634765625,1.7887321710586548,2.7486
agm1000019921,0.4726996421813965,0.8471555709838867,0.4345
agm1000018535,1.6371841430664062,0.6950360536575317,0.3883
agm1000004971,1.520472526550293,0.7662897109985352,0.0516
agm1000000337,2.1115872859954834,0.5283023715019226,0.2268
agm1000019025,0.0023667812347412,0.16642361879348755,0.0
agm1000005022,4.048047065734863,0.6380748748779297,0.3909
agm1000002365,0.093623399734497,0.36980289220809937,0.0
agm1000013683,5.310397148132324,3.332873582839966,4.0917
agm1000010253,5.647279739379883,4.515064239501953,4.3166
agm1000002045,6.10444450378418,4.580096244812012,3.753
agm1000018462,8.53948974609375,5.448215484619141,4.8973
agm1000013425,8.399523735046387,5.385864734649658,4.9462
agm1000000964,8.645137786865234,5.278526782989502,4.4038
agm1000002735,3.9714035987854,2.5083248615264893,3.03
agm1000007571,4.394807815551758,2.6284666061401367,3.6682
agm1000005683,4.4678955078125,3.1716718673706055,3.0341
agm1000009799,5.907324314117432,0.033368758857250214,1.7766000000000002
agm1000019787,0.0333752632141113,1.626554012298584,0.1022
agm1000016581,2.395153522491455,0.8514567613601685,1.1596
agm1000011172,1.474348068237305,1.9403021335601807,1.2583
agm1000007748,6.187058448791504,1.7733898162841797,1.8178
agm1000015253,4.674862861633301,0.28200677037239075,0.9285
agm1000000841,5.976541519165039,2.0895466804504395,0.9719
agm1000008410,0.2802004814147949,1.8640855550765991,0.2687
agm1000001533,6.404250144958496,2.339076519012451,1.4621
agm1000016296,3.4628286361694336,2.058986186981201,0.9857
agm1000017454,4.072873592376709,1.9404152631759644,2.1411
agm1000017405,3.840287208557129,1.8960070610046387,1.6361
agm1000009728,3.9624834060668945,1.4596937894821167,2.0879
agm1000008689,4.469789505004883,2.0165257453918457,1.8659
agm1000012514,4.247435569763184,2.0469603538513184,1.3774
agm1000003343,4.265528678894043,2.2350804805755615,1.5936
agm1000017481,0.0334925651550293,1.1324471235275269,0.274
agm1000005093,0.998459815979004,1.465911865234375,1.1407
agm1000002434,1.0527501106262207,0.37318775057792664,0.3612
agm1000013097,1.446522235870361,1.5422334671020508,1.2078
agm1000018565,3.7428927421569824,1.7687453031539917,1.7645
