id,formula,pbe_pred,opt_pred,pbe_minus_opt
agm1000009242,MnAs,0.10050725936889648,1.8486146926879883,-1.7481074333190918
agm1000007287,RuSe2,0.08535993099212646,1.832900881767273,-1.7475409507751465
agm1000006361,YN,-0.8583976030349731,0.8841275572776794,-1.7425251603126526
agm1000013913,LaAs,-0.7786757946014404,0.9573068022727966,-1.735982596874237
agm1000001674,CS2,-0.14194107055664062,1.59067702293396,-1.7326180934906006
agm1000007658,NbSe,0.024866431951522827,1.7504404783248901,-1.7255740463733673
agm1000004580,BAs,0.13077470660209656,1.8551801443099976,-1.724405437707901
agm1000012695,CoS,-0.4721984267234802,1.252143144607544,-1.7243415713310242
agm1000005626,RuS3,-0.5114558935165405,1.2081032991409302,-1.7195591926574707
agm1000017210,LaAs,-0.7903823256492615,0.9283689856529236,-1.718751311302185
agm1000003900,GdN,-0.6482913494110107,1.0684102773666382,-1.716701626777649
agm1000003874,CS2,-0.1515127420425415,1.5604290962219238,-1.7119418382644653
agm1000013898,PdSe,-0.14843511581420898,1.562767744064331,-1.71120285987854
agm1000003292,Co2S3,-0.0835428535938263,1.626357913017273,-1.7099007666110992
agm1000004697,ZrO2,-3.0379955768585205,-1.3303918838500977,-1.7076036930084229
agm1000014702,YP,-0.5112519264221191,1.1958553791046143,-1.7071073055267334
agm1000013884,NiAs,0.02387753129005432,1.729289174079895,-1.7054116427898407
agm1000001341,RhS2,-0.4173145294189453,1.2873444557189941,-1.7046589851379395
